X1,X2,X4,X5,X6,X7,X8,X9,X10,X12,X13,X15,X16,X19,X25,X27,X28,X29,X32,X33,X34,X35,X41,X45,X47,X50,X52,X53,X55,X57,X59,X65
0.043692,0.16596,3.6715,59.675,0.095872,0.059387,3.6664,1.0313,0.60846,0.44759,0.13578,380.69,0.9588,0.050677,0.60846,0.67327,0.69114,4.7918,42.62,8.5641,0.46098,0.076503,0.030959,0.24007,58.46,2.9353,0.11677,1.1864,21946.0,0.071808,0.054689,0
0.089256,0.39181,1.9064,-8.7586,0.0,0.089256,1.5523,5.3142,0.60819,0.22781,0.69169,38.906,9.3816,0.016796,0.50705,0.0,1.4035,4.2961,92.869,3.9303,3.9303,0.009671,0.003642,0.31576,67.002,1.9064,0.25444,2.4035,7022.3,0.14676,0.0,0
0.23727,0.73362,1.3631,7.4458,-0.025436,0.30137,0.3631,5.8933,0.26638,0.41079,0.051137,888.52,0.41079,0.051137,0.21184,4.4782,,2.9623,47.138,7.7433,7.7433,0.21265,0.069368,2.1287,7.1619,1.3631,0.12914,,244.2,0.89074,0.0,0
0.23727,0.73362,1.3631,7.4458,-0.025436,0.30137,0.3631,5.8933,0.26638,0.41079,0.051137,888.52,0.41079,0.051137,0.21184,4.4782,,2.9623,47.138,7.7433,7.7433,0.21265,0.069368,2.1287,7.1619,1.3631,0.12914,,244.2,0.89074,0.0,0
0.11286,0.57012,1.5968,7.8385,0.31452,0.11286,0.754,4.9212,0.42988,0.19796,0.025295,1671.7,0.21834,0.022934,0.42739,2.4556,3.7963,3.081,43.923,8.31,8.31,0.1834,0.097447,0.50185,17.326,1.5968,0.12034,4.7963,410.0,0.26255,0.0,0
0.32007,0.17061,4.1326,32.676,0.0,0.40076,4.8612,2.6488,0.82939,2.3489,0.16641,141.28,2.5836,0.1513,0.60021,34052.0,1.8122,3.5941,27.687,13.183,13.183,0.39953,0.012958,0.95846,54.191,4.1326,0.075854,2.8122,2098.9,0.38591,0.0,0
0.0,0.85685,0.5809,-32.643,0.011694,0.023246,0.16707,3.7067,0.14315,0.044575,0.01855,4548.5,0.080246,0.006271,0.12906,1.8938,-0.31354,3.726,50.982,7.1593,4.3573,-0.026819,0.30326,0.0,11.17,0.35354,0.13968,0.20537,-1163.0,0.0,1.2058,0
0.076499,0.65037,0.62057,-175.15,0.059802,0.088657,0.53758,1.1129,0.34963,0.14967,0.11442,1921.7,0.18993,0.082122,0.34963,1.0647,-0.35539,4.3971,222.88,1.6377,0.15881,0.10328,0.15477,0.52961,54.349,0.5652,0.61062,0.55285,-5607.7,0.2188,0.16598,0
0.026337,0.5678,1.2843,-31.738,0.045573,0.038129,0.76118,1.0538,0.4322,0.12776,0.073692,2668.9,0.13676,0.036184,0.42263,2.7269,0.13759,4.9121,132.43,2.847,1.4964,0.2312,0.19037,0.18625,60.747,0.67505,0.35125,0.70082,1.2843,0.060938,0.62324,0
0.27597,0.24286,2.8909,-56.849,0.44019,0.40143,2.3523,1.5304,0.57129,1.7704,0.46585,205.15,1.7792,0.4328,0.57129,5.2247,1.2447,5.9265,136.56,2.6728,1.3038,0.31665,0.022989,5.6988,29.164,2.6991,0.37413,1.6584,362050.0,0.48306,0.028205,0
0.000963,0.44974,1.4851,-10.7,0.030831,0.00607,1.2235,0.98215,0.55026,0.021246,0.028841,5690.0,0.064148,0.006068,0.55026,-0.19117,0.24074,5.2284,102.39,3.5646,-0.043291,-0.01947,4.4671,0.00606,56.981,0.94345,0.28053,0.95582,23448.0,0.001751,0.29809,0
0.02293,0.50233,1.3615,-6.4808,-0.13177,0.02293,0.99074,1.1982,0.49767,0.074903,0.028927,5289.8,0.069001,0.019137,-0.10884,0.0,0.18976,5.1716,102.18,3.572,2.1769,0.019894,1.4274,0.18207,42.038,0.82975,0.27996,0.85335,16431.0,0.046075,0.09141,0
0.16852,0.37665,1.821,21.289,0.0,0.16852,1.655,1.9531,0.62335,0.55018,0.12356,569.7,0.64069,0.086283,0.6005,13.232,0.56856,4.262,61.195,5.9646,4.8504,0.12617,0.052154,1.1558,29.129,1.4808,0.16766,1.4095,4597.2,0.27034,0.013683,0
0.2697,0.36329,2.1605,37.692,0.58907,0.2697,1.7024,1.1773,0.61844,1.0596,0.16656,426.22,0.85636,0.14439,0.61844,1.8205,0.65626,4.873,58.553,6.2337,0.79507,0.28884,0.036166,2.0504,30.259,1.5137,0.16042,1.374,22047.0,0.43609,0.17587,0
0.12715,0.3793,2.2211,11.753,0.35797,0.15915,1.5326,1.0651,0.58131,0.41958,0.065376,816.59,0.44698,0.061368,0.58131,0.67477,2.9403,4.8567,56.862,6.419,0.43313,0.16429,0.071388,0.34644,55.02,2.2211,0.15579,3.6902,33297.0,0.21873,0.0,0
0.14151,0.54176,0.48503,-83.06,-0.49996,0.14151,0.84585,2.4455,0.45824,0.27614,0.065584,1232.9,0.29604,0.057864,-0.18629,0.038767,-0.35118,4.1708,91.475,3.9902,3.7743,0.002539,0.95261,0.80815,31.256,0.45878,0.25062,0.60981,-3910.1,0.3088,0.00352,0
0.050258,0.87822,0.80481,-51.194,-0.030037,0.053476,0.014324,1.0048,0.012579,0.060891,0.025668,3460.0,0.10549,0.014816,0.012579,0.27222,-0.58465,4.35,89.236,4.0903,0.11135,0.097786,0.21082,0.23844,21.417,0.80481,0.24448,0.042904,-3837.9,3.9953,0.0,0
0.22943,0.39209,1.5033,-28.743,0.0,0.28783,1.5505,2.5934,0.60791,0.73607,0.13081,421.83,0.86527,0.11098,0.53469,19.977,0.47758,3.7586,61.621,6.1453,6.1289,0.2772,0.036875,0.60701,57.409,1.4993,0.16272,1.475,1129.0,0.3774,0.0,0
0.13873,0.65187,1.2562,-26.785,0.0,0.13873,0.53404,2.2789,0.34813,0.32181,0.060877,1715.0,0.21282,0.060877,0.33843,9.2519,0.2409,3.7125,86.852,4.8494,3.2071,0.2364,0.109,0.52552,46.09,0.83076,0.23795,0.75936,569.62,0.39851,0.63414,0
0.054289,0.22119,3.0728,-2.9984,0.0,0.069036,3.5209,1.6764,0.77881,0.31456,0.056158,857.56,0.42563,0.04118,0.5752,1.8245,1.3971,3.6016,50.47,7.2321,7.1758,0.089209,0.064482,0.11664,107.03,3.0489,0.13827,2.3918,1817.9,0.069708,0.0,0
0.089414,0.65665,1.3328,-47.967,0.0,0.11266,0.52288,2.2558,0.34335,0.20463,0.062435,1701.8,0.21448,0.049942,0.32526,4.1475,0.68825,4.7426,123.8,2.9908,2.5076,0.13201,0.13559,0.26762,74.061,1.1175,0.33436,1.2897,10129.0,0.26042,0.22586,0
0.038013,0.90904,1.5489,3.1553,0.0,0.050146,0.10006,7.2487,0.090961,0.092617,0.015438,2965.0,0.1231,0.006918,0.038013,5262.3,1.8415,2.9751,27.441,13.302,7.9226,0.047044,0.27076,0.17677,10.898,0.92253,0.075178,0.56364,280.64,0.4179,4.0199,0
0.070791,0.57945,1.496,-11.432,0.0,0.089941,0.72577,2.0477,0.42055,0.2371,0.063364,1630.1,0.22391,0.043924,0.41517,3.3616,0.43507,3.9682,71.44,5.1151,3.3487,0.10952,0.11509,0.28584,46.641,0.97939,0.19573,0.97239,1749.0,0.16833,0.0,0
0.38348,0.37159,1.7797,42.681,0.0,0.4787,1.6911,1.8122,0.62841,1.3013,0.2839,263.62,1.3845,0.26415,0.58352,35.5,0.83064,4.0503,100.76,3.6389,3.6024,0.47967,0.024052,2.8987,36.072,1.7619,0.27481,1.8199,3220.2,0.61024,0.0,0
0.063438,0.36983,1.3906,-30.82,0.0,0.078877,1.7039,1.2068,0.63017,0.293,0.11891,940.66,0.38802,0.06536,0.57197,8.3104,0.16806,4.7482,83.6,4.3768,3.1859,0.031437,0.081672,0.31823,61.754,1.0122,0.22848,1.0072,5888.9,0.10067,0.081192,0
0.08762,0.74132,1.2455,7.5539,0.0,0.10937,0.34866,3.7599,0.25847,0.15342,0.040211,1789.7,0.20395,0.029088,0.23756,16.176,1.5616,3.6796,71.383,5.1194,4.923,0.11481,0.15756,0.89339,9.8089,1.1977,0.19534,2.306,837.0,0.339,0.11003,0
0.17028,0.49195,1.8803,25.704,0.0,0.17028,1.0327,1.171,0.50805,0.5398,0.14541,1054.5,0.34613,0.14541,0.12506,11.129,0.68259,5.0363,153.32,3.1465,2.0176,0.24848,0.087944,0.85668,73.093,1.2057,0.42006,1.2488,30194.0,0.33516,0.30634,0
0.22715,0.3008,2.7056,24.802,0.0,0.28508,2.3245,1.9988,0.6992,1.2104,0.1581,347.44,1.0506,0.14263,0.67344,73.436,1.1072,4.5891,50.124,7.379,5.7775,0.28377,0.032096,0.81296,58.684,2.1184,0.13552,1.9273,15596.0,0.32487,0.034559,0
0.12501,0.42631,1.5102,-215.63,0.16236,0.12402,1.332,0.52966,0.56782,0.37107,0.28929,1015.5,0.35942,0.23416,0.56637,2.8326,0.34431,5.2373,315.07,1.2065,0.9459,0.0,0.079625,0.41631,271.79,1.184,0.82886,1.1465,29448.0,0.22015,0.16216,0
0.014382,0.54352,1.5387,-4.5777,0.0,0.02109,0.83987,3.0189,0.45648,0.055329,0.039004,1684.8,0.21665,0.006986,0.44812,2.918,0.49652,4.0553,47.713,7.7134,5.4094,0.10304,0.097122,0.060362,29.579,1.0791,0.12964,1.1039,2331.8,0.031506,0.30932,0
0.046273,0.41843,0.8559,-68.163,0.28419,0.059075,1.3899,0.80702,0.58157,0.28112,0.14496,1305.5,0.27958,0.073201,0.53423,2.4366,-0.036921,5.0237,121.6,3.6156,1.8158,0.051017,0.10889,0.4968,44.747,0.42984,0.27658,0.70911,0.8559,0.0,0.35815,0
0.005781,0.29435,1.6642,33.672,-0.062584,0.01005,2.3974,1.346,0.70565,0.038004,0.12752,625.94,0.58313,0.007466,-0.056772,1.745,0.31368,4.1771,71.591,5.179,4.6527,-0.002221,0.055992,0.12827,12.012,1.4951,0.19309,1.2603,2640.6,0.008193,0.0,0
0.34759,0.22994,4.1371,85.95,0.0,0.43601,3.3491,2.6434,0.77006,1.8962,0.16748,189.58,1.9253,0.16495,0.74293,71.653,14.802,3.5665,37.771,9.6998,9.6998,0.42141,0.018044,1.9148,29.708,4.1371,0.10309,15.802,2658.4,0.45138,0.0,0
0.13821,0.39684,2.2435,0.36539,0.0,0.17551,1.5199,2.5119,0.60316,0.67897,0.091079,633.11,0.57652,0.06987,0.597,1.8849,0.76521,4.2409,41.152,8.9443,5.8261,0.21922,0.051112,0.43498,50.163,1.4614,0.1118,1.4359,5598.1,0.22915,0.15479,0
0.05201,0.072195,8.1853,207.68,0.0,0.065577,12.851,0.75685,0.9278,0.90833,0.18692,186.27,1.9596,0.086644,0.87854,521.29,1.2681,4.8972,37.835,9.7145,9.7145,0.060378,0.017662,0.33986,79.644,8.1853,0.10294,2.2681,40942.0,0.056057,0.0,0
0.43833,0.10445,5.6974,81.969,-0.00041,0.54073,8.5737,1.765,0.89555,7.5937,0.39321,54.933,6.6444,0.30636,0.88939,45.828,0.56285,3.6878,31.157,17.429,11.882,0.56002,0.004983,5.0857,25.347,3.8841,0.057374,1.5069,5.6974,0.48946,0.028873,0
0.13673,0.54369,1.7175,-14.627,0.0,0.13673,0.8393,2.7389,0.45631,0.25513,0.04992,1451.4,0.25148,0.04992,0.08346,14.829,4.8337,3.5746,112.13,4.7849,4.7165,0.21408,0.094826,0.28671,67.878,1.693,0.30721,5.736,1443.9,0.29963,0.0,0
0.036606,0.69175,1.2898,-3.0108,0.0,0.047106,0.44561,2.8048,0.30825,0.11689,0.032955,2731.6,0.13362,0.016795,0.12516,4.2462,0.24316,3.424,53.491,6.825,3.976,0.055032,0.21785,0.28515,17.037,0.75136,0.14652,0.64186,309.97,0.11875,0.93172,0
0.075211,0.4017,1.7776,-8.4143,0.03577,0.098184,1.4894,2.3316,0.5983,0.24483,0.044169,1423.7,0.25637,0.042111,0.20451,3.0355,1.086,3.9349,65.224,5.6046,5.5952,0.087375,0.093375,0.20802,58.805,1.7746,0.1787,2.0837,2684.5,0.12571,0.0,0
0.014954,0.65801,0.84522,-13.501,0.0,0.021337,0.51974,2.6589,0.34199,0.043249,0.058881,1534.1,0.23793,0.008025,0.064583,2.0142,-0.13097,3.5739,68.131,5.3738,4.0291,0.015822,0.13149,0.83106,2.4774,0.63372,0.18609,0.5866,-286.27,0.043727,0.24379,0
0.054289,0.22119,3.0728,-2.9984,0.0,0.069036,3.5209,1.6764,0.77881,0.31456,0.056158,857.56,0.42563,0.04118,0.5752,1.8245,1.3971,3.6016,50.47,7.2321,7.1758,0.089209,0.064482,0.11664,107.03,3.0489,0.13827,2.3918,1817.9,0.069708,0.0,0
0.05387,0.73271,0.75763,-60.154,0.0,0.05387,0.36479,2.2139,0.26729,0.091399,0.024333,4964.6,0.073521,0.024333,0.26307,3.761,-0.2581,4.0742,483.69,3.6134,2.9066,0.089619,0.26068,0.2602,35.482,0.60944,1.3252,0.48295,-1694.5,0.20154,0.53619,0
0.2395,0.49975,3.5863,41.6,0.0,0.30155,1.001,1.392,0.50025,2.4532,0.22889,572.5,0.63756,0.21662,0.49286,47.036,0.56855,3.8302,41.237,8.8551,2.1781,0.30401,0.051868,2.9584,27.148,0.88211,0.11293,0.89464,2150.4,0.47877,0.75329,0
0.23529,0.41789,0.98073,-39.064,0.0,0.28945,1.393,1.1914,0.58211,1.1784,0.2951,433.81,0.84137,0.24294,0.57815,71.622,-0.006234,4.8762,105.05,3.6871,2.1673,0.33801,0.03929,2.9346,32.312,0.57648,0.27122,0.76685,-355.86,0.4042,0.20774,0
0.16456,0.27309,2.3302,119.66,0.0,0.16456,2.6618,1.1488,0.72691,0.74794,0.14809,585.89,0.62298,0.14325,0.43472,0.21501,0.60059,3.792,101.76,3.5954,2.8967,0.016335,1.3685,5.3197,14.273,1.8774,0.27813,1.4917,1812.9,0.22639,0.050191,0
0.11618,0.47914,1.8319,-5.149,0.0,0.11618,1.0871,3.0661,0.52086,0.24339,0.037892,1505.3,0.24248,0.037892,0.45529,38.049,3.1637,3.4843,112.64,6.1912,6.1682,0.13897,0.11364,0.26878,53.384,1.8251,0.3086,4.1496,1211.2,0.22306,0.0,0
0.12408,0.83837,1.1694,-91.351,0.0,0.15328,0.19279,2.1156,0.16163,0.18284,0.075411,1918.1,0.1903,0.072451,0.15445,5.0592,7.2291,3.843,157.15,2.3361,2.3359,0.16854,0.16994,0.19467,118.8,1.1694,0.42807,8.226,989.41,0.76768,0.0,0
0.20615,0.24893,2.0316,37.473,0.0,0.26162,3.0172,1.6992,0.75107,1.2019,0.17226,310.41,1.1759,0.15397,0.74095,5.5526,0.40263,3.6972,56.156,6.5011,5.685,0.28431,0.025741,8.0775,6.5839,1.7766,0.15385,1.3466,1118.2,0.27448,0.025357,0
0.047948,0.7683,1.1435,-16.837,0.0,0.060088,0.30157,2.0762,0.2317,0.12032,0.064681,2088.2,0.17479,0.028941,0.15443,2.107,0.16711,3.4867,89.105,4.3707,2.841,0.030485,0.1293,0.29257,27.405,0.74331,0.2288,0.54019,219.85,0.20695,1.1604,0
0.053766,0.51325,1.3729,-67.101,0.0,0.058067,0.94835,1.0311,0.48675,0.1467,0.13648,1331.2,0.27418,0.056316,0.43995,2.9,0.32326,4.3302,141.13,2.6429,2.0382,0.007434,0.10179,0.16982,110.47,1.0588,0.37837,1.066,3157.0,0.11046,0.028239,0
0.22027,0.37328,2.1481,53.041,0.0,0.27216,1.679,2.2449,0.62672,0.7291,0.1282,473.41,0.771,0.12123,0.61274,35.504,2.1624,3.5533,69.148,5.2976,5.2976,0.27458,0.043096,1.6387,24.81,2.1481,0.18877,3.1624,1532.1,0.35146,0.0,0
0.20997,0.60968,1.3148,-9.6073,0.0,0.26643,0.6402,2.5756,0.39032,0.47728,0.11233,769.18,0.47453,0.10344,0.37349,11.077,0.66039,3.7911,86.281,4.2595,3.9001,0.21404,0.068398,0.8821,36.539,1.2038,0.23477,1.467,1086.1,0.53795,0.075018,0
0.037301,0.59676,1.3804,-33.803,-0.031396,0.05028,0.67572,1.6611,0.40324,0.10304,0.055642,2356.7,0.15488,0.03027,0.40011,2.0551,0.56865,5.2002,115.22,3.3429,2.7335,0.11521,0.16623,0.11836,70.517,1.1287,0.29914,1.2354,29431.0,0.092503,0.10621,0
0.0365,0.76261,1.3271,-73.538,0.0,0.04538,0.31129,1.5293,0.23739,0.060419,0.031409,5794.7,0.062988,0.029673,0.21856,7.8972,75.756,3.4241,183.79,1.9866,1.9566,0.037727,0.63247,0.066372,134.52,1.307,0.50337,73.203,652.34,0.15375,0.0,0
0.14826,0.46679,2.1146,10.886,0.0,0.18805,1.1423,3.9092,0.53321,0.42335,0.055747,781.8,0.46687,0.048105,0.38469,9.0836,8.1616,4.0323,43.756,8.3498,7.946,0.20378,0.064882,0.39564,36.877,2.0123,0.11976,8.7895,5333.9,0.27805,0.0,0
0.1214,0.20177,2.6076,37.633,0.00012,0.15221,3.9561,1.129,0.79823,0.77599,0.2616,249.35,1.4638,0.13481,0.38074,18.486,0.64545,3.741,73.836,4.9458,4.8079,0.15942,0.02212,0.53231,85.849,2.5349,0.20229,1.6339,1736.6,0.15208,0.0,0
0.18849,0.46727,2.0493,38.542,-3.5e-05,0.23266,1.1401,3.651,0.53273,0.49803,0.071737,651.19,0.56051,0.063725,0.49593,,11.487,3.1331,49.965,7.3239,7.3221,0.23836,0.059995,1.5226,13.207,2.0488,0.13654,12.485,665.93,0.35383,0.0,0
0.3223,0.53271,1.2549,2.7081,0.0,0.39726,0.87719,3.232,0.46729,0.75372,0.13545,444.15,0.82179,0.12291,0.4489,40.54,0.39669,3.4343,68.069,5.3668,5.3099,0.40576,0.039653,2.8434,14.627,1.2415,0.18633,1.38,365.16,0.68973,0.0,0
0.077878,0.17752,5.2895,54.653,0.0,0.099977,4.6331,1.293,0.82248,0.9822,0.09867,507.87,0.71869,0.077319,0.5737,9.9082,0.94592,4.5188,30.954,11.94,6.8465,0.092781,0.053777,0.30722,77.087,3.0329,0.084806,1.7818,14418.0,0.094687,0.071931,0
0.45402,0.30514,2.9832,43.996,0.0,0.56704,2.2772,3.4859,0.69486,1.8583,0.16531,193.28,1.8885,0.16267,0.67461,205.16,6.7457,3.7014,38.257,9.5683,9.5683,0.57467,0.017649,1.82,31.186,2.9832,0.10451,7.7457,3042.6,0.6534,0.0,0
0.033616,0.43886,1.6213,-0.20308,0.0,0.042874,1.2786,1.9827,0.56114,0.097693,0.039234,2059.2,0.17725,0.021624,0.16495,7.6377,0.94521,3.7823,82.771,4.4104,4.4104,0.047435,0.17365,0.14114,44.913,1.6213,0.22674,1.9452,1651.7,0.059907,0.0,0
0.29665,0.36437,1.7051,31.431,0.0,0.29665,1.7445,1.9209,0.63563,0.87715,0.15444,448.32,0.81416,0.15444,0.55639,,0.56333,3.4021,83.583,5.196,4.8228,0.1643,0.033687,3.5409,17.401,1.5827,0.22899,1.5015,601.9,0.46671,0.0,0
0.03504,0.39596,1.9768,-0.56055,0.0,0.043947,1.5255,0.88967,0.60404,0.20471,0.097015,1674.5,0.21798,0.049396,0.54753,6.2588,0.3643,5.6223,116.03,4.1088,2.2277,0.020502,0.18445,0.1803,80.419,1.0718,0.24338,1.0494,1.9768,0.0,0.30012,0
0.18932,0.23479,1.3553,-51.524,0.19659,0.23464,3.2592,1.4055,0.76521,0.99936,0.20025,304.49,1.1987,0.16694,0.75453,7.7049,0.12235,3.6704,74.3,4.9487,4.9487,0.25209,0.026688,0.78486,75.777,1.3553,0.20207,1.1224,390.58,0.24741,0.0,0
0.20472,0.41107,1.7518,2.4221,0.032944,0.25802,1.4327,2.7595,0.58893,0.85781,0.098392,552.61,0.6605,0.093502,0.55286,13.577,0.47801,3.5017,44.199,8.2671,6.0492,0.27557,0.046994,0.99094,30.325,1.2818,0.12096,1.2449,717.86,0.34761,0.12028,0
0.47546,0.27224,2.7794,69.534,0.0,0.58931,2.6733,2.7443,0.72776,2.1647,0.22788,158.9,2.2971,0.21474,0.6698,203.21,1.9908,3.441,45.442,8.0322,8.0322,0.55762,0.014528,12.208,6.501,2.7794,0.1245,2.9908,1337.3,0.65332,0.0,0
0.07907,0.38616,1.6066,7.5449,0.0,0.10015,1.5896,3.2822,0.61384,0.46647,0.062218,690.2,0.52883,0.030512,0.51417,11.16,0.1988,3.9557,24.427,14.957,8.3159,0.074123,0.062656,1.2144,7.4004,0.89322,0.066857,0.93706,1175.9,0.12881,0.21109,0
0.14686,0.28842,2.1155,7.2481,0.0,0.18365,2.4672,2.0196,0.71158,0.68774,0.12176,428.11,0.85259,0.090932,0.64412,60.339,0.68464,3.9962,52.384,6.9909,6.4726,0.159,0.039052,0.56357,50.951,1.9587,0.14304,1.6355,2952.8,0.20638,0.017715,0
0.12092,0.3813,1.8159,37.649,0.000566,0.15131,1.6226,0.58166,0.6187,0.70021,0.2973,804.83,0.45351,0.26013,0.50945,2.9252,0.29017,5.3265,187.42,2.0235,1.1467,0.058393,0.14294,1.8667,54.073,1.0291,0.4942,1.0183,37388.0,0.19545,0.20489,0
0.11534,0.19973,3.6508,40.174,0.0,0.14473,4.0068,1.2266,0.80027,0.97321,0.19917,298.42,1.2231,0.11799,0.73398,8.0521,0.86244,3.9706,50.515,7.2965,5.4328,0.15203,0.025142,0.4419,87.799,2.7183,0.13705,1.7508,3683.8,0.14413,0.061826,0
0.099625,0.51906,1.6166,-10.076,0.0,0.099625,0.92657,2.0744,0.48094,0.25458,0.048026,1901.7,0.19193,0.048026,0.47337,238.29,0.65679,3.8199,495.66,5.0507,3.8078,0.10605,0.14543,0.35455,51.891,1.2188,1.358,1.3091,1593.8,0.20715,0.26558,0
0.27817,0.34724,2.6297,78.888,0.0,0.34453,1.8798,2.4299,0.65276,1.0048,0.14879,350.55,1.0412,0.14179,0.64363,95.501,5.6838,3.7384,60.07,6.1022,6.0256,0.34649,0.03199,2.8359,17.111,2.5967,0.16388,6.6395,3059.8,0.42614,0.006674,0
0.13961,0.18468,4.816,24.707,0.0,0.17244,4.4147,2.1789,0.81532,1.103,0.087888,352.01,1.0369,0.079141,0.72837,7.9638,2.4146,4.4587,39.738,9.3927,7.951,0.21397,0.030371,0.29349,118.24,4.0768,0.10647,3.2998,17153.0,0.17123,0.011177,0
0.027269,0.24688,3.7935,-23.508,0.0,0.042857,3.0506,2.1547,0.75312,0.19535,0.051622,810.15,0.45053,0.01989,0.7024,1.7368,3.653,3.2948,38.704,9.4791,8.4235,0.085746,0.048862,0.063734,75.097,3.371,0.10549,4.4891,1208.3,0.036208,0.0,0
0.076765,0.60524,1.4449,0.30071,0.0,0.097638,0.65224,1.1851,0.39476,0.25622,0.10781,1729.0,0.21111,0.082388,0.3605,159640.0,0.37724,4.8759,127.73,2.8605,1.801,0.096135,0.16045,0.46623,55.133,0.90973,0.34959,0.87843,12738.0,0.19446,0.55897,0
0.030372,0.87446,1.095,-76.581,0.0,0.038522,0.14357,1.9677,0.12554,0.044795,0.027926,5808.7,0.062837,0.019577,0.051184,-7.512,1.3997,3.9068,159.77,2.3207,2.2822,0.003018,-7.1403,0.062327,90.536,1.0768,0.43774,2.1517,659.0,0.24192,0.034768,1
0.032686,0.82775,1.0504,-41.614,0.0,0.041231,0.20809,1.0546,0.17225,0.10351,0.054673,5240.0,0.069656,0.039097,0.064191,3.3426,0.034556,4.4577,143.82,2.5539,1.229,0.043652,0.46557,0.29166,40.208,0.50552,0.39155,0.29618,576.55,0.18977,1.4157,1
0.64989,0.098723,5.9002,264.6,0.0,0.81527,9.1288,1.4604,0.90123,8.2581,0.5666,43.546,8.3819,0.55824,0.64989,,1.1588,2.2987,55.769,6.5448,6.5448,0.81432,0.003981,,0.0,5.9002,0.15279,2.1588,96.24,0.72112,0.0,1
0.075803,0.76057,0.51163,-57.769,0.0,0.089522,0.31476,1.6573,0.2394,0.21964,0.054016,3101.0,0.1177,0.054016,0.14218,4.334,-0.25151,4.5686,117.96,3.8397,2.0577,0.14715,0.24679,1.6291,10.852,0.27418,0.26044,0.30249,-7371.0,0.31664,1.1961,1
-0.17997,0.95348,0.63643,-207.04,-0.43095,-0.17997,0.048788,1.1999,0.046519,-0.18875,-0.14998,-1933.8,-0.18875,-0.14998,-0.45414,-1.3296,-0.88167,4.2623,297.91,1.3809,1.3809,-0.10496,-0.28823,-0.43887,113.68,0.63643,0.72416,0.11831,-6341.0,-3.8688,0.0,1
0.009294,0.78609,1.1433,-90.07,-0.017461,0.010984,0.27211,0.99192,0.21391,0.020144,0.020257,14280.0,0.025561,0.011073,0.11239,0.15579,0.20739,5.1955,204.63,1.8074,1.2537,0.019335,0.97961,0.02915,119.66,0.79299,0.56062,0.56794,12253.0,0.043451,1.0066,1
0.18957,0.5814,1.2278,-24.097,0.0,0.2399,0.71951,3.6112,0.41832,0.42409,0.0784,749.55,0.48696,0.066431,0.32437,7.5251,0.42186,3.5592,61.89,5.9431,5.7823,0.27528,0.064121,0.57587,36.017,1.1946,0.16956,1.3695,467.0,0.45317,0.032309,1
-0.073233,0.75972,0.78214,-87.455,-0.19317,-0.073233,0.31599,0.95564,0.24007,-0.10843,-0.044496,-6521.2,-0.055971,-0.076632,-0.16124,-0.059603,-0.31208,3.6773,219.78,1.8577,1.6516,-0.16597,0.95246,-0.52663,45.249,0.69535,0.60214,0.50914,-700.0,-0.30505,0.35134,1
0.001409,0.89255,0.19142,-197.49,-0.33821,0.001409,0.12038,1.1064,0.10744,0.001966,0.001274,231140.0,0.001579,0.001274,-0.31183,1.0452,-0.67211,3.8642,278.87,1.6898,1.3575,-0.0938,1.0311,0.016621,25.546,0.15378,0.59179,0.12456,-4241.0,0.013118,0.19972,1
-0.009726,0.44779,1.287,15.647,0.0,-0.009726,1.2332,0.77909,0.55221,-0.039578,-0.012484,-16805.0,-0.02172,-0.012484,0.069773,-0.11634,0.10317,3.8176,145.83,3.34,1.833,-0.038106,-6.5474,-0.30282,14.283,0.70632,0.39952,0.80765,463.49,-0.017613,0.36253,1
0.17651,0.78439,0.69972,-98.676,0.030427,0.17651,0.27487,1.8805,0.21561,0.25816,0.12796,1189.8,0.30678,0.093863,0.09627,5.5565,-0.3936,4.0873,167.7,2.4803,2.1619,0.20244,0.097163,0.73727,51.529,0.60991,0.40317,0.41336,0.69972,0.81866,0.38581,1
0.047729,0.62482,1.1482,-28.32,-0.22377,0.058104,0.60045,1.3032,0.37518,0.13372,0.044584,3925.1,0.092992,0.044584,-0.11421,4.9106,0.12857,4.2134,150.87,3.2572,2.2651,-0.010316,0.31293,0.27599,44.6,0.79851,0.30701,0.74884,1053.0,0.12722,0.25534,1
-0.1598,0.48712,1.6338,-47.528,-0.12192,-0.1598,1.0528,1.5276,0.51285,-0.37528,-0.078476,-1483.2,-0.2461,-0.10461,-0.2818,-16.163,0.88684,4.422,90.664,4.0279,3.521,-0.1867,-0.14462,-0.34266,99.293,1.4282,0.24839,1.6853,7132.0,-0.31159,0.0,1
0.044743,0.81616,1.5062,-89.361,-0.018694,0.11855,0.22525,2.4645,0.18384,0.17856,0.048104,2512.8,0.14525,0.048104,0.043494,0.88611,,2.8528,102.41,3.5642,2.8994,0.097653,0.27899,,0.0,1.2253,0.28058,,239.46,0.24338,0.0,1
0.013528,0.81338,0.9265,-41.416,0.0,0.017922,0.22922,0.81531,0.18644,0.039059,0.13803,2638.1,0.13836,0.021982,0.068845,1.5435,-0.05868,3.7576,206.48,1.7751,1.0014,0.004103,0.18633,0.28188,21.596,0.52266,0.5657,0.32441,-193.0,0.072559,0.87208,1
0.13858,0.62858,1.6583,-40.84,0.22391,0.17252,0.5906,2.2947,0.37124,0.29977,0.076995,1298.6,0.28107,0.075185,0.3624,5.8304,8.2808,3.7524,100.65,3.6729,3.3629,0.20746,0.098765,0.22758,106.5,1.5183,0.27576,8.1146,2142.0,0.3733,0.14293,1
